"no_heading_1"	"no_heading_2"	"no_heading_3"	"no_heading_4"	"no_heading_5"	"no_heading_6"	"no_heading_7"	"no_heading_8"	"no_heading_9"	"no_heading_10"	"no_heading_11"	"no_heading_12"	"no_heading_13"	"no_heading_14"	"no_heading_15"	"no_heading_16"	"no_heading_17"	"no_heading_18"	"no_heading_19"	"no_heading_20"	"no_heading_21"
"Cr(OH)3"	1.252728405582011e-09	"Cr(OH)2+"	1.206688425283032e-09	"Cr(OH)4-"	1.244638360913854e-10	"pH"	8.356783900000000e+00	"pe"	2.859329734388927e-02	"PO2"	-4.864321600000000e+01	"PH2"	-1.669727449321540e+01	"temp"	2.820000000000000e+01	3.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	5.000000000000000e+00
"Cr(OH)2+"	1.239101954083828e-09	"Cr(OH)3"	1.228005279386412e-09	"Cr(OH)4-"	1.165074956256174e-10	"pH"	8.336683400000000e+00	"pe"	-5.180865012793219e-02	"PO2"	-4.904522600000000e+01	"PH2"	-1.649626959827176e+01	"temp"	2.820000000000000e+01	3.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	5.000000000000000e+00
"Cr(OH)3"	1.252728405659346e-09	"Cr(OH)2+"	1.206688425231865e-09	"Cr(OH)4-"	1.244638360861586e-10	"pH"	8.356783900000000e+00	"pe"	-7.190920265615545e-02	"PO2"	-4.904522600000000e+01	"PH2"	-1.649626949321532e+01	"temp"	2.820000000000000e+01	3.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	5.000000000000000e+00
"Cr(OH)2+"	1.239101953984547e-09	"Cr(OH)3"	1.228005279508275e-09	"Cr(OH)4-"	1.165074956163663e-10	"pH"	8.336683400000000e+00	"pe"	-1.523111501280103e-01	"PO2"	-4.944723600000000e+01	"PH2"	-1.629526459827160e+01	"temp"	2.820000000000000e+01	3.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	5.000000000000000e+00
"Cr(OH)3"	1.252728405773179e-09	"Cr(OH)2+"	1.206688425141898e-09	"Cr(OH)4-"	1.244638360769630e-10	"pH"	8.356783900000000e+00	"pe"	-1.724117026562269e-01	"PO2"	-4.944723600000000e+01	"PH2"	-1.629526449321517e+01	"temp"	2.820000000000000e+01	3.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	5.000000000000000e+00
"Cr(OH)2+"	1.239101953822112e-09	"Cr(OH)3"	1.228005279697127e-09	"Cr(OH)4-"	1.165074956012276e-10	"pH"	8.336683400000000e+00	"pe"	-2.528136501281366e-01	"PO2"	-4.984924600000000e+01	"PH2"	-1.609425959827135e+01	"temp"	2.820000000000000e+01	3.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	5.000000000000000e+00
"Cr(OH)3"	1.252728405948377e-09	"Cr(OH)2+"	1.206688424993613e-09	"Cr(OH)4-"	1.244638360618010e-10	"pH"	8.356783900000000e+00	"pe"	-2.729142026563426e-01	"PO2"	-4.984924600000000e+01	"PH2"	-1.609425949321494e+01	"temp"	2.820000000000000e+01	3.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	5.000000000000000e+00
"Cr(OH)2+"	1.239101953561130e-09	"Cr(OH)3"	1.228005279994096e-09	"Cr(OH)4-"	1.165074955769031e-10	"pH"	8.336683400000000e+00	"pe"	-3.533161501283348e-01	"PO2"	-5.025125600000000e+01	"PH2"	-1.589325459827096e+01	"temp"	2.820000000000000e+01	3.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	5.000000000000000e+00
"Cr(OH)3"	1.252728406223096e-09	"Cr(OH)2+"	1.206688424754734e-09	"Cr(OH)4-"	1.244638360373691e-10	"pH"	8.356783900000000e+00	"pe"	-3.734167026565241e-01	"PO2"	-5.025125600000000e+01	"PH2"	-1.589325449321458e+01	"temp"	2.820000000000000e+01	3.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	5.000000000000000e+00
"Cr(OH)2+"	1.239101953144859e-09	"Cr(OH)3"	1.228005280463808e-09	"Cr(OH)4-"	1.165074955381027e-10	"pH"	8.336683400000000e+00	"pe"	-4.538186501286519e-01	"PO2"	-5.065326600000000e+01	"PH2"	-1.569224959827032e+01	"temp"	2.820000000000000e+01	3.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	5.000000000000000e+00
"Cr(OH)3"	1.252728406657118e-09	"Cr(OH)2+"	1.206688424373275e-09	"Cr(OH)4-"	1.244638359983549e-10	"pH"	8.356783900000000e+00	"pe"	-4.739192026568145e-01	"PO2"	-5.065326600000000e+01	"PH2"	-1.569224949321400e+01	"temp"	2.820000000000000e+01	3.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	5.000000000000000e+00
"Cr(OH)2+"	1.239101952482827e-09	"Cr(OH)3"	1.228005281208403e-09	"Cr(OH)4-"	1.165074954763931e-10	"pH"	8.336683400000000e+00	"pe"	-5.543211501291532e-01	"PO2"	-5.105527600000000e+01	"PH2"	-1.549124459826932e+01	"temp"	2.820000000000000e+01	3.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	5.000000000000000e+00
"Cr(OH)3"	1.252728407344733e-09	"Cr(OH)2+"	1.206688423766388e-09	"Cr(OH)4-"	1.244638359362865e-10	"pH"	8.356783900000000e+00	"pe"	-5.744217026572735e-01	"PO2"	-5.105527600000000e+01	"PH2"	-1.549124449321308e+01	"temp"	2.820000000000000e+01	3.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	5.000000000000000e+00
"Cr(OH)2+"	1.239101951431375e-09	"Cr(OH)3"	1.228005282389415e-09	"Cr(OH)4-"	1.165074953783835e-10	"pH"	8.336683400000000e+00	"pe"	-6.548236501299517e-01	"PO2"	-5.145728600000000e+01	"PH2"	-1.529023959826772e+01	"temp"	2.820000000000000e+01	3.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	5.000000000000000e+00
"Cr(OH)3"	1.252728408435120e-09	"Cr(OH)2+"	1.206688422802468e-09	"Cr(OH)4-"	1.244638358376979e-10	"pH"	8.356783900000000e+00	"pe"	-6.749242026580049e-01	"PO2"	-5.145728600000000e+01	"PH2"	-1.529023949321162e+01	"temp"	2.820000000000000e+01	3.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	5.000000000000000e+00
"Cr(OH)2+"	1.239101949762962e-09	"Cr(OH)3"	1.228005284262388e-09	"Cr(OH)4-"	1.165074952228698e-10	"pH"	8.336683400000000e+00	"pe"	-7.553261501312176e-01	"PO2"	-5.185929600000000e+01	"PH2"	-1.508923459826519e+01	"temp"	2.820000000000000e+01	3.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	5.000000000000000e+00
"Cr(OH)3"	1.252728410164004e-09	"Cr(OH)2+"	1.206688421273000e-09	"Cr(OH)4-"	1.244638356812728e-10	"pH"	8.356783900000000e+00	"pe"	-7.754267026591642e-01	"PO2"	-5.185929600000000e+01	"PH2"	-1.508923449320930e+01	"temp"	2.820000000000000e+01	3.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	5.000000000000000e+00
"Cr(OH)2+"	1.239101947117843e-09	"Cr(OH)3"	1.228005287231226e-09	"Cr(OH)4-"	1.165074949763196e-10	"pH"	8.336683400000000e+00	"pe"	-8.558289001332300e-01	"PO2"	-5.226130700000000e+01	"PH2"	-1.488822909826117e+01	"temp"	2.820000000000000e+01	3.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	5.000000000000000e+00
"Cr(OH)3"	1.252728412903890e-09	"Cr(OH)2+"	1.206688418848603e-09	"Cr(OH)4-"	1.244638354333200e-10	"pH"	8.356783900000000e+00	"pe"	-8.759294526610073e-01	"PO2"	-5.226130700000000e+01	"PH2"	-1.488822899320561e+01	"temp"	2.820000000000000e+01	3.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	5.000000000000000e+00
"Cr(OH)2+"	1.239101942928492e-09	"Cr(OH)3"	1.228005291932911e-09	"Cr(OH)4-"	1.165074945858410e-10	"pH"	8.336683400000000e+00	"pe"	-9.563314001364243e-01	"PO2"	-5.266331700000000e+01	"PH2"	-1.468722409825478e+01	"temp"	2.820000000000000e+01	3.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	5.000000000000000e+00
"Cr(OH)3"	1.252728417241852e-09	"Cr(OH)2+"	1.206688415009688e-09	"Cr(OH)4-"	1.244638350407087e-10	"pH"	8.356783900000000e+00	"pe"	-9.764319526639331e-01	"PO2"	-5.266331700000000e+01	"PH2"	-1.468722399319976e+01	"temp"	2.820000000000000e+01	3.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	5.000000000000000e+00
"Cr(OH)2+"	1.239101936301265e-09	"Cr(OH)3"	1.228005299370382e-09	"Cr(OH)4-"	1.165074939681531e-10	"pH"	8.336683400000000e+00	"pe"	-1.056833900141498e+00	"PO2"	-5.306532700000000e+01	"PH2"	-1.448621909824463e+01	"temp"	2.820000000000000e+01	3.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	5.000000000000000e+00
"Cr(OH)3"	1.252728424101948e-09	"Cr(OH)2+"	1.206688408938525e-09	"Cr(OH)4-"	1.244638344198283e-10	"pH"	8.356783900000000e+00	"pe"	-1.076934452668581e+00	"PO2"	-5.306532700000000e+01	"PH2"	-1.448621899319046e+01	"temp"	2.820000000000000e+01	3.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	5.000000000000000e+00
"Cr(OH)2+"	1.239101925831488e-09	"Cr(OH)3"	1.228005311119963e-09	"Cr(OH)4-"	1.165074929923631e-10	"pH"	8.336683400000000e+00	"pe"	-1.157336400149545e+00	"PO2"	-5.346733700000000e+01	"PH2"	-1.428521409822853e+01	"temp"	2.820000000000000e+01	3.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	5.000000000000000e+00
"Cr(OH)3"	1.252728434936234e-09	"Cr(OH)2+"	1.206688399350066e-09	"Cr(OH)4-"	1.244638334392789e-10	"pH"	8.356783900000000e+00	"pe"	-1.177436952675955e+00	"PO2"	-5.346733700000000e+01	"PH2"	-1.428521399317571e+01	"temp"	2.820000000000000e+01	3.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	5.000000000000000e+00
"Cr(OH)2+"	1.239101909314473e-09	"Cr(OH)3"	1.228005329655890e-09	"Cr(OH)4-"	1.165074914530251e-10	"pH"	8.336683400000000e+00	"pe"	-1.257838900162300e+00	"PO2"	-5.386934700000000e+01	"PH2"	-1.408420909820302e+01	"temp"	2.820000000000000e+01	3.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	5.000000000000000e+00
"Cr(OH)3"	1.252728452024659e-09	"Cr(OH)2+"	1.206688384226486e-09	"Cr(OH)4-"	1.244638318927620e-10	"pH"	8.356783900000000e+00	"pe"	-1.277939452687647e+00	"PO2"	-5.386934700000000e+01	"PH2"	-1.408420899315233e+01	"temp"	2.820000000000000e+01	3.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	5.000000000000000e+00
"Cr(OH)2+"	1.239101883297030e-09	"Cr(OH)3"	1.228005358853394e-09	"Cr(OH)4-"	1.165074890283731e-10	"pH"	8.336683400000000e+00	"pe"	-1.358341400182484e+00	"PO2"	-5.427135700000000e+01	"PH2"	-1.388320409816266e+01	"temp"	2.820000000000000e+01	3.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	5.000000000000000e+00
"Cr(OH)3"	1.252728478941862e-09	"Cr(OH)2+"	1.206688360404122e-09	"Cr(OH)4-"	1.244638294568236e-10	"pH"	8.356783900000000e+00	"pe"	-1.378441952706156e+00	"PO2"	-5.427135700000000e+01	"PH2"	-1.388320399311531e+01	"temp"	2.820000000000000e+01	3.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	5.000000000000000e+00
"Cr(OH)2+"	1.239101842398766e-09	"Cr(OH)3"	1.228005404750490e-09	"Cr(OH)4-"	1.165074852170491e-10	"pH"	8.336683400000000e+00	"pe"	-1.458843900214323e+00	"PO2"	-5.467336700000000e+01	"PH2"	-1.368219909809898e+01	"temp"	2.820000000000000e+01	3.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	5.000000000000000e+00
"Cr(OH)3"	1.252728521267859e-09	"Cr(OH)2+"	1.206688322944579e-09	"Cr(OH)4-"	1.244638256265509e-10	"pH"	8.356783900000000e+00	"pe"	-1.478944452735372e+00	"PO2"	-5.467336700000000e+01	"PH2"	-1.368219899305688e+01	"temp"	2.820000000000000e+01	3.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	5.000000000000000e+00
"Cr(OH)2+"	1.239101778328319e-09	"Cr(OH)3"	1.228005476651923e-09	"Cr(OH)4-"	1.165074792464364e-10	"pH"	8.336683400000000e+00	"pe"	-1.559346400264328e+00	"PO2"	-5.507537700000000e+01	"PH2"	-1.348119409799897e+01	"temp"	2.820000000000000e+01	3.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	5.000000000000000e+00
"Cr(OH)3"	1.252728587625938e-09	"Cr(OH)2+"	1.206688264215901e-09	"Cr(OH)4-"	1.244638196216379e-10	"pH"	8.356783900000000e+00	"pe"	-1.579446952781304e+00	"PO2"	-5.507537700000000e+01	"PH2"	-1.348119399296502e+01	"temp"	2.820000000000000e+01	3.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	5.000000000000000e+00
"Cr(OH)2+"	1.239101678554852e-09	"Cr(OH)3"	1.228005588620072e-09	"Cr(OH)4-"	1.165074699488461e-10	"pH"	8.336683400000000e+00	"pe"	-1.659848900342315e+00	"PO2"	-5.547738700000000e+01	"PH2"	-1.328018909784300e+01	"temp"	2.820000000000000e+01	3.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	5.000000000000000e+00
"Cr(OH)3"	1.252728691105354e-09	"Cr(OH)2+"	1.206688172633782e-09	"Cr(OH)4-"	1.244638102576433e-10	"pH"	8.356783900000000e+00	"pe"	-1.679949452853043e+00	"PO2"	-5.547738700000001e+01	"PH2"	-1.328018899282154e+01	"temp"	2.820000000000000e+01	3.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	5.000000000000000e+00
"Cr(OH)2+"	1.239101524729775e-09	"Cr(OH)3"	1.228005761246183e-09	"Cr(OH)4-"	1.165074556144563e-10	"pH"	8.336683400000000e+00	"pe"	-1.760351400462649e+00	"PO2"	-5.587939700000000e+01	"PH2"	-1.307918409760233e+01	"temp"	2.820000000000000e+01	3.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	5.000000000000000e+00
"Cr(OH)3"	1.252728851004703e-09	"Cr(OH)2+"	1.206688031118416e-09	"Cr(OH)4-"	1.244637957882371e-10	"pH"	8.356783900000000e+00	"pe"	-1.780451952963995e+00	"PO2"	-5.587939700000000e+01	"PH2"	-1.307918399259963e+01	"temp"	2.820000000000000e+01	3.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	5.000000000000000e+00
"Cr(OH)2+"	1.239101291323303e-09	"Cr(OH)3"	1.228006023180316e-09	"Cr(OH)4-"	1.165074338642482e-10	"pH"	8.336683400000000e+00	"pe"	-1.860853900645314e+00	"PO2"	-5.628140700000000e+01	"PH2"	-1.287817909723700e+01	"temp"	2.820000000000000e+01	3.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	5.000000000000000e+00
"Cr(OH)3"	1.252729094480313e-09	"Cr(OH)2+"	1.206687815635684e-09	"Cr(OH)4-"	1.244637737560322e-10	"pH"	8.356783900000000e+00	"pe"	-1.880954453133014e+00	"PO2"	-5.628140700000000e+01	"PH2"	-1.287817899226160e+01	"temp"	2.820000000000000e+01	3.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	5.000000000000000e+00
"Cr(OH)2+"	1.239100945719222e-09	"Cr(OH)3"	1.228006411025152e-09	"Cr(OH)4-"	1.165074016588485e-10	"pH"	8.336683400000000e+00	"pe"	-1.961356400915832e+00	"PO2"	-5.668341699999999e+01	"PH2"	-1.267717409669596e+01	"temp"	2.820000000000000e+01	3.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	5.000000000000000e+00
"Cr(OH)3"	1.252729456902524e-09	"Cr(OH)2+"	1.206687494881819e-09	"Cr(OH)4-"	1.244637409603506e-10	"pH"	8.356783900000000e+00	"pe"	-1.981456953384652e+00	"PO2"	-5.668341699999999e+01	"PH2"	-1.267717399175832e+01	"temp"	2.820000000000000e+01	3.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	5.000000000000000e+00
"Cr(OH)2+"	1.239100452170204e-09	"Cr(OH)3"	1.228006964897112e-09	"Cr(OH)4-"	1.165073556671131e-10	"pH"	8.336683400000000e+00	"pe"	-2.061858901302184e+00	"PO2"	-5.708542700000000e+01	"PH2"	-1.247616909592326e+01	"temp"	2.820000000000000e+01	3.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	5.000000000000000e+00
"Cr(OH)3"	1.252729978464196e-09	"Cr(OH)2+"	1.206687033285035e-09	"Cr(OH)4-"	1.244636937641301e-10	"pH"	8.356783900000000e+00	"pe"	-2.081959453746815e+00	"PO2"	-5.708542700000001e+01	"PH2"	-1.247616899103400e+01	"temp"	2.820000000000000e+01	3.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	5.000000000000000e+00
"Cr(OH)2+"	1.239099782637476e-09	"Cr(OH)3"	1.228007716261903e-09	"Cr(OH)4-"	1.165072932762139e-10	"pH"	8.336683400000000e+00	"pe"	-2.162361401826306e+00	"PO2"	-5.748743700000000e+01	"PH2"	-1.227516409487501e+01	"temp"	2.820000000000000e+01	3.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	5.000000000000000e+00
"Cr(OH)3"	1.252730693617700e-09	"Cr(OH)2+"	1.206686400353858e-09	"Cr(OH)4-"	1.244636290497447e-10	"pH"	8.356783900000000e+00	"pe"	-2.182461954243414e+00	"PO2"	-5.748743700000000e+01	"PH2"	-1.227516399004080e+01	"temp"	2.820000000000000e+01	3.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	5.000000000000000e+00
"Cr(OH)2+"	1.239098935018312e-09	"Cr(OH)3"	1.228008667479124e-09	"Cr(OH)4-"	1.165072142901971e-10	"pH"	8.336683400000000e+00	"pe"	-2.262863902489836e+00	"PO2"	-5.788944700000000e+01	"PH2"	-1.207415909354795e+01	"temp"	2.820000000000000e+01	3.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	5.000000000000000e+00
"Cr(OH)3"	1.252731611813165e-09	"Cr(OH)2+"	1.206685587724669e-09	"Cr(OH)4-"	1.244635459620386e-10	"pH"	8.356783900000000e+00	"pe"	-2.282964454881006e+00	"PO2"	-5.788944700000000e+01	"PH2"	-1.207415898876561e+01	"temp"	2.820000000000000e+01	3.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	5.000000000000000e+00
"Cr(OH)2+"	1.239097951088285e-09	"Cr(OH)3"	1.228009771667169e-09	"Cr(OH)4-"	1.165071226019404e-10	"pH"	8.336683400000000e+00	"pe"	-2.363366403260064e+00	"PO2"	-5.829145700000000e+01	"PH2"	-1.187315409200750e+01	"temp"	2.820000000000000e+01	3.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	5.000000000000000e+00
"Cr(OH)3"	1.252732696060574e-09	"Cr(OH)2+"	1.206684628134535e-09	"Cr(OH)4-"	1.244634478482194e-10	"pH"	8.356783900000000e+00	"pe"	-2.383466955633895e+00	"PO2"	-5.829145700000000e+01	"PH2"	-1.187315398725984e+01	"temp"	2.820000000000000e+01	3.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	5.000000000000000e+00
"Cr(OH)2+"	1.239096917624153e-09	"Cr(OH)3"	1.228010931443198e-09	"Cr(OH)4-"	1.165070262977892e-10	"pH"	8.336683400000000e+00	"pe"	-2.463868904069047e+00	"PO2"	-5.869346700000000e+01	"PH2"	-1.167214909038953e+01	"temp"	2.820000000000000e+01	3.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	5.000000000000000e+00
"Cr(OH)3"	1.252733856750061e-09	"Cr(OH)2+"	1.206683600890713e-09	"Cr(OH)4-"	1.244633428170894e-10	"pH"	8.356783900000000e+00	"pe"	-2.483969456439845e+00	"PO2"	-5.869346700000000e+01	"PH2"	-1.167214898564794e+01	"temp"	2.820000000000000e+01	3.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	5.000000000000000e+00
"Cr(OH)2+"	1.239095940122791e-09	"Cr(OH)3"	1.228012028416290e-09	"Cr(OH)4-"	1.165069352085494e-10	"pH"	8.336683400000000e+00	"pe"	-2.564371404834207e+00	"PO2"	-5.909547700000000e+01	"PH2"	-1.147114408885921e+01	"temp"	2.820000000000000e+01	3.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	5.000000000000000e+00
"Cr(OH)3"	1.252734975788457e-09	"Cr(OH)2+"	1.206682610509085e-09	"Cr(OH)4-"	1.244632415549309e-10	"pH"	8.356783900000000e+00	"pe"	-2.584471957216857e+00	"PO2"	-5.909547700000000e+01	"PH2"	-1.147114398409391e+01	"temp"	2.820000000000000e+01	3.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	5.000000000000000e+00
"Cr(OH)2+"	1.239095103025674e-09	"Cr(OH)3"	1.228012967824486e-09	"Cr(OH)4-"	1.165068572029774e-10	"pH"	8.336683400000000e+00	"pe"	-2.664873905489447e+00	"PO2"	-5.949748700000000e+01	"PH2"	-1.127013908754873e+01	"temp"	2.820000000000000e+01	3.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	5.000000000000000e+00
"Cr(OH)3"	1.252735950927309e-09	"Cr(OH)2+"	1.206681747482537e-09	"Cr(OH)4-"	1.244631533142511e-10	"pH"	8.356783900000000e+00	"pe"	-2.684974457893934e+00	"PO2"	-5.949748700000000e+01	"PH2"	-1.127013898273976e+01	"temp"	2.820000000000000e+01	3.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	5.000000000000000e+00
"Cr(OH)2+"	1.239094445044880e-09	"Cr(OH)3"	1.228013706224430e-09	"Cr(OH)4-"	1.165067958884909e-10	"pH"	8.336683400000000e+00	"pe"	-2.765376406004473e+00	"PO2"	-5.989949700000000e+01	"PH2"	-1.106913408651868e+01	"temp"	2.820000000000000e+01	3.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	5.000000000000000e+00
"Cr(OH)3"	1.252736728577536e-09	"Cr(OH)2+"	1.206681059239121e-09	"Cr(OH)4-"	1.244630829443692e-10	"pH"	8.356783900000000e+00	"pe"	-2.785476958433878e+00	"PO2"	-5.989949700000000e+01	"PH2"	-1.106913398165987e+01	"temp"	2.820000000000000e+01	3.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	5.000000000000000e+00
"Cr(OH)2+"	1.239093961840109e-09	"Cr(OH)3"	1.228014248486997e-09	"Cr(OH)4-"	1.165067508606524e-10	"pH"	8.336683400000000e+00	"pe"	-2.865879156382693e+00	"PO2"	-6.030150800000000e+01	"PH2"	-1.086812858576224e+01	"temp"	2.820000000000000e+01	3.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	5.000000000000000e+00
"Cr(OH)3"	1.252737306044128e-09	"Cr(OH)2+"	1.206680548164091e-09	"Cr(OH)4-"	1.244630306891746e-10	"pH"	8.356783900000000e+00	"pe"	-2.885979708834824e+00	"PO2"	-6.030150800000000e+01	"PH2"	-1.086812848085798e+01	"temp"	2.820000000000000e+01	3.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	5.000000000000000e+00
"Cr(OH)2+"	1.239093624417113e-09	"Cr(OH)3"	1.228014627150326e-09	"Cr(OH)4-"	1.165067194176085e-10	"pH"	8.336683400000000e+00	"pe"	-2.966381656646806e+00	"PO2"	-6.070351800000000e+01	"PH2"	-1.066712358523401e+01	"temp"	2.820000000000000e+01	3.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	5.000000000000000e+00
"Cr(OH)3"	1.252737712540511e-09	"Cr(OH)2+"	1.206680188402893e-09	"Cr(OH)4-"	1.244629939051564e-10	"pH"	8.356783900000000e+00	"pe"	-2.986482209117064e+00	"PO2"	-6.070351800000000e+01	"PH2"	-1.066712348029350e+01	"temp"	2.820000000000000e+01	3.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	5.000000000000000e+00
"Cr(OH)2+"	1.239093396996076e-09	"Cr(OH)3"	1.228014882367480e-09	"Cr(OH)4-"	1.165066982251936e-10	"pH"	8.336683400000000e+00	"pe"	-3.066884156824820e+00	"PO2"	-6.110552800000000e+01	"PH2"	-1.046611858487799e+01	"temp"	2.820000000000000e+01	3.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	5.000000000000000e+00
"Cr(OH)3"	1.252737988040231e-09	"Cr(OH)2+"	1.206679944577886e-09	"Cr(OH)4-"	1.244629689751166e-10	"pH"	8.356783900000000e+00	"pe"	-3.086984709308352e+00	"PO2"	-6.110552800000000e+01	"PH2"	-1.046611847991092e+01	"temp"	2.820000000000000e+01	3.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	5.000000000000000e+00
"Cr(OH)2+"	1.239093247353711e-09	"Cr(OH)3"	1.228015050300448e-09	"Cr(OH)4-"	1.165066842806622e-10	"pH"	8.336683400000000e+00	"pe"	-3.167386656941965e+00	"PO2"	-6.150753800000000e+01	"PH2"	-1.026511358464370e+01	"temp"	2.820000000000000e+01	3.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	5.000000000000000e+00
"Cr(OH)3"	1.252738169992885e-09	"Cr(OH)2+"	1.206679783545394e-09	"Cr(OH)4-"	1.244629525102621e-10	"pH"	8.356783900000000e+00	"pe"	-3.187487209434698e+00	"PO2"	-6.150753800000000e+01	"PH2"	-1.026511347965823e+01	"temp"	2.820000000000000e+01	3.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	5.000000000000000e+00
"Cr(OH)2+"	1.239093150440272e-09	"Cr(OH)3"	1.228015159061375e-09	"Cr(OH)4-"	1.165066752497388e-10	"pH"	8.336683400000000e+00	"pe"	-3.267889157017859e+00	"PO2"	-6.190954800000000e+01	"PH2"	-1.006410858449191e+01	"temp"	2.820000000000000e+01	3.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	5.000000000000000e+00
