"no_heading_1"	"no_heading_2"	"no_heading_3"	"no_heading_4"	"no_heading_5"	"no_heading_6"	"no_heading_7"	"no_heading_8"	"no_heading_9"	"no_heading_10"	"no_heading_11"	"no_heading_12"	"no_heading_13"	"no_heading_14"	"no_heading_15"	"no_heading_16"	"no_heading_17"	"no_heading_18"	"no_heading_19"	"no_heading_20"	"no_heading_21"
"Cr(OH)2+"	6.261876106809884e-09	"Cr(OH)3"	6.118297833365726e-09	"Cr(OH)4-"	5.368008213654254e-10	"pH"	8.316582900000000e+00	"pe"	-1.322263690797693e-01	"PO2"	-4.944723600000000e+01	"PH2"	-1.629523316036809e+01	"temp"	2.820000000000000e+01	3.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	5.000000000000000e+00
"Cr(OH)3"	6.244339237634944e-09	"Cr(OH)2+"	6.100251050537168e-09	"Cr(OH)4-"	5.736640212901413e-10	"pH"	8.336683400000000e+00	"pe"	-1.523269199701565e-01	"PO2"	-4.944723600000000e+01	"PH2"	-1.629523305858731e+01	"temp"	2.820000000000000e+01	3.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	5.000000000000000e+00
"Cr(OH)2+"	6.261876093692464e-09	"Cr(OH)3"	6.118297847965517e-09	"Cr(OH)4-"	5.368008202395724e-10	"pH"	8.316582900000000e+00	"pe"	-2.327288690794946e-01	"PO2"	-4.984924600000000e+01	"PH2"	-1.609422816036864e+01	"temp"	2.820000000000000e+01	3.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	5.000000000000000e+00
"Cr(OH)3"	6.244339252589239e-09	"Cr(OH)2+"	6.100251037188010e-09	"Cr(OH)4-"	5.736640200333325e-10	"pH"	8.336683400000000e+00	"pe"	-2.528294199698806e-01	"PO2"	-4.984924600000000e+01	"PH2"	-1.609422805858786e+01	"temp"	2.820000000000000e+01	3.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	5.000000000000000e+00
"Cr(OH)2+"	6.261876073014391e-09	"Cr(OH)3"	6.118297870960118e-09	"Cr(OH)4-"	5.368008184647814e-10	"pH"	8.316582900000000e+00	"pe"	-3.332313690790595e-01	"PO2"	-5.025125600000000e+01	"PH2"	-1.589322316036951e+01	"temp"	2.820000000000000e+01	3.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	5.000000000000000e+00
"Cr(OH)3"	6.244339276135955e-09	"Cr(OH)2+"	6.100251016147456e-09	"Cr(OH)4-"	5.736640180523894e-10	"pH"	8.336683400000000e+00	"pe"	-3.533319199694435e-01	"PO2"	-5.025125600000000e+01	"PH2"	-1.589322305858874e+01	"temp"	2.820000000000000e+01	3.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	5.000000000000000e+00
"Cr(OH)2+"	6.261876040578483e-09	"Cr(OH)3"	6.118297907017316e-09	"Cr(OH)4-"	5.368008156808460e-10	"pH"	8.316582900000000e+00	"pe"	-4.337338690783791e-01	"PO2"	-5.065326600000000e+01	"PH2"	-1.569221816037087e+01	"temp"	2.820000000000000e+01	3.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	5.000000000000000e+00
"Cr(OH)3"	6.244339313046038e-09	"Cr(OH)2+"	6.100250983152673e-09	"Cr(OH)4-"	5.736640149459682e-10	"pH"	8.336683400000000e+00	"pe"	-4.538344199687605e-01	"PO2"	-5.065326600000000e+01	"PH2"	-1.569221805859010e+01	"temp"	2.820000000000000e+01	3.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	5.000000000000000e+00
"Cr(OH)2+"	6.261875990076326e-09	"Cr(OH)3"	6.118297963149932e-09	"Cr(OH)4-"	5.368008113462847e-10	"pH"	8.316582900000000e+00	"pe"	-5.342363690773176e-01	"PO2"	-5.105527600000000e+01	"PH2"	-1.549121316037299e+01	"temp"	2.820000000000000e+01	3.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	5.000000000000000e+00
"Cr(OH)3"	6.244339370477646e-09	"Cr(OH)2+"	6.100250931805268e-09	"Cr(OH)4-"	5.736640101116594e-10	"pH"	8.336683400000000e+00	"pe"	-5.543369199676954e-01	"PO2"	-5.105527599999999e+01	"PH2"	-1.549121305859224e+01	"temp"	2.820000000000000e+01	3.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	5.000000000000000e+00
"Cr(OH)2+"	6.261875912339705e-09	"Cr(OH)3"	6.118298049548579e-09	"Cr(OH)4-"	5.368008046742320e-10	"pH"	8.316582900000000e+00	"pe"	-6.347388690756862e-01	"PO2"	-5.145728600000000e+01	"PH2"	-1.529020816037625e+01	"temp"	2.820000000000000e+01	3.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	5.000000000000000e+00
"Cr(OH)3"	6.244339458807498e-09	"Cr(OH)2+"	6.100250852827840e-09	"Cr(OH)4-"	5.736640026760267e-10	"pH"	8.336683400000000e+00	"pe"	-6.548394199660595e-01	"PO2"	-5.145728600000000e+01	"PH2"	-1.529020805859551e+01	"temp"	2.820000000000000e+01	3.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	5.000000000000000e+00
"Cr(OH)2+"	6.261875794760890e-09	"Cr(OH)3"	6.118298180226112e-09	"Cr(OH)4-"	5.368007945825546e-10	"pH"	8.316582900000000e+00	"pe"	-7.352413690732171e-01	"PO2"	-5.185929600000000e+01	"PH2"	-1.508920316038119e+01	"temp"	2.820000000000000e+01	3.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	5.000000000000000e+00
"Cr(OH)3"	6.244339592249823e-09	"Cr(OH)2+"	6.100250733511333e-09	"Cr(OH)4-"	5.736639914425101e-10	"pH"	8.336683400000000e+00	"pe"	-7.553419199635868e-01	"PO2"	-5.185929600000000e+01	"PH2"	-1.508920305860045e+01	"temp"	2.820000000000000e+01	3.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	5.000000000000000e+00
"Cr(OH)2+"	6.261875621551783e-09	"Cr(OH)3"	6.118298372729113e-09	"Cr(OH)4-"	5.368007797161848e-10	"pH"	8.316582900000000e+00	"pe"	-8.357441190695830e-01	"PO2"	-5.226130700000000e+01	"PH2"	-1.488819766038846e+01	"temp"	2.820000000000000e+01	3.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	5.000000000000000e+00
"Cr(OH)3"	6.244339788483552e-09	"Cr(OH)2+"	6.100250558048589e-09	"Cr(OH)4-"	5.736639749228915e-10	"pH"	8.336683400000000e+00	"pe"	-8.558446699599537e-01	"PO2"	-5.226130700000000e+01	"PH2"	-1.488819755860772e+01	"temp"	2.820000000000000e+01	3.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	5.000000000000000e+00
"Cr(OH)2+"	6.261875376076390e-09	"Cr(OH)3"	6.118298645546963e-09	"Cr(OH)4-"	5.368007586472986e-10	"pH"	8.316582900000000e+00	"pe"	-9.362466190644350e-01	"PO2"	-5.266331699999999e+01	"PH2"	-1.468719266039876e+01	"temp"	2.820000000000000e+01	3.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	5.000000000000000e+00
"Cr(OH)3"	6.244340065890750e-09	"Cr(OH)2+"	6.100250310002828e-09	"Cr(OH)4-"	5.736639515696989e-10	"pH"	8.336683400000000e+00	"pe"	-9.563471699548205e-01	"PO2"	-5.266331700000000e+01	"PH2"	-1.468719255861798e+01	"temp"	2.820000000000000e+01	3.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	5.000000000000000e+00
"Cr(OH)2+"	6.261875046626215e-09	"Cr(OH)3"	6.118299011691898e-09	"Cr(OH)4-"	5.368007303709838e-10	"pH"	8.316582900000000e+00	"pe"	-1.036749119057535e+00	"PO2"	-5.306532700000000e+01	"PH2"	-1.448618766041256e+01	"temp"	2.820000000000000e+01	3.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	5.000000000000000e+00
"Cr(OH)3"	6.244340436911197e-09	"Cr(OH)2+"	6.100249978250787e-09	"Cr(OH)4-"	5.736639203357058e-10	"pH"	8.336683400000000e+00	"pe"	-1.056849669947964e+00	"PO2"	-5.306532700000001e+01	"PH2"	-1.448618755863170e+01	"temp"	2.820000000000000e+01	3.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	5.000000000000000e+00
"Cr(OH)2+"	6.261874635418946e-09	"Cr(OH)3"	6.118299468698682e-09	"Cr(OH)4-"	5.368006950776199e-10	"pH"	8.316582900000000e+00	"pe"	-1.137251619048932e+00	"PO2"	-5.346733700000000e+01	"PH2"	-1.428518266042976e+01	"temp"	2.820000000000000e+01	3.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	5.000000000000000e+00
"Cr(OH)3"	6.244340897944489e-09	"Cr(OH)2+"	6.100249566011447e-09	"Cr(OH)4-"	5.736638815240036e-10	"pH"	8.336683400000000e+00	"pe"	-1.157352169939455e+00	"PO2"	-5.346733700000000e+01	"PH2"	-1.428518255864872e+01	"temp"	2.820000000000000e+01	3.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	5.000000000000000e+00
"Cr(OH)2+"	6.261874166297000e-09	"Cr(OH)3"	6.118299990068881e-09	"Cr(OH)4-"	5.368006548135741e-10	"pH"	8.316582900000000e+00	"pe"	-1.237754119039132e+00	"PO2"	-5.386934699999999e+01	"PH2"	-1.408417766044936e+01	"temp"	2.820000000000000e+01	3.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	5.000000000000000e+00
"Cr(OH)3"	6.244341421126986e-09	"Cr(OH)2+"	6.100249098198866e-09	"Cr(OH)4-"	5.736638374802431e-10	"pH"	8.336683400000000e+00	"pe"	-1.257854669929814e+00	"PO2"	-5.386934700000000e+01	"PH2"	-1.408417755866800e+01	"temp"	2.820000000000000e+01	3.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	5.000000000000000e+00
"Cr(OH)2+"	6.261873683024012e-09	"Cr(OH)3"	6.118300527164303e-09	"Cr(OH)4-"	5.368006133350653e-10	"pH"	8.316582900000000e+00	"pe"	-1.338256619029056e+00	"PO2"	-5.427135699999999e+01	"PH2"	-1.388317266046951e+01	"temp"	2.820000000000000e+01	3.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	5.000000000000000e+00
"Cr(OH)3"	6.244341957005854e-09	"Cr(OH)2+"	6.100248619032000e-09	"Cr(OH)4-"	5.736637923675896e-10	"pH"	8.336683400000000e+00	"pe"	-1.358357169919959e+00	"PO2"	-5.427135700000000e+01	"PH2"	-1.388317255868771e+01	"temp"	2.820000000000000e+01	3.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	5.000000000000000e+00
"Cr(OH)2+"	6.261873234794833e-09	"Cr(OH)3"	6.118301025311576e-09	"Cr(OH)4-"	5.368005748643778e-10	"pH"	8.316582900000000e+00	"pe"	-1.438759119019724e+00	"PO2"	-5.467336700000000e+01	"PH2"	-1.368216766048818e+01	"temp"	2.820000000000000e+01	3.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	5.000000000000000e+00
"Cr(OH)3"	6.244342451244862e-09	"Cr(OH)2+"	6.100248177096573e-09	"Cr(OH)4-"	5.736637507603073e-10	"pH"	8.336683400000000e+00	"pe"	-1.458859669910884e+00	"PO2"	-5.467336700000000e+01	"PH2"	-1.368216755870586e+01	"temp"	2.820000000000000e+01	3.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	5.000000000000000e+00
"Cr(OH)2+"	6.261872857757919e-09	"Cr(OH)3"	6.118301444336857e-09	"Cr(OH)4-"	5.368005425040565e-10	"pH"	8.316582900000000e+00	"pe"	-1.539261619011888e+00	"PO2"	-5.507537700000000e+01	"PH2"	-1.348116266050385e+01	"temp"	2.820000000000000e+01	3.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	5.000000000000000e+00
"Cr(OH)3"	6.244342864924866e-09	"Cr(OH)2+"	6.100247807193893e-09	"Cr(OH)4-"	5.736637159348025e-10	"pH"	8.336683400000000e+00	"pe"	-1.559362169903301e+00	"PO2"	-5.507537700000000e+01	"PH2"	-1.348116255872102e+01	"temp"	2.820000000000000e+01	3.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	5.000000000000000e+00
"Cr(OH)2+"	6.261872565776140e-09	"Cr(OH)3"	6.118301768834168e-09	"Cr(OH)4-"	5.368005174438743e-10	"pH"	8.316582900000000e+00	"pe"	-1.639764119005826e+00	"PO2"	-5.547738700000001e+01	"PH2"	-1.328015766051597e+01	"temp"	2.820000000000000e+01	3.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	5.000000000000000e+00
"Cr(OH)3"	6.244343183999006e-09	"Cr(OH)2+"	6.100247521884809e-09	"Cr(OH)4-"	5.736636890736417e-10	"pH"	8.336683400000000e+00	"pe"	-1.659864669897458e+00	"PO2"	-5.547738700000001e+01	"PH2"	-1.328015755873271e+01	"temp"	2.820000000000000e+01	3.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	5.000000000000000e+00
"Cr(OH)2+"	6.261872353791065e-09	"Cr(OH)3"	6.118302004425797e-09	"Cr(OH)4-"	5.368004992496643e-10	"pH"	8.316582900000000e+00	"pe"	-1.740266619001428e+00	"PO2"	-5.587939700000000e+01	"PH2"	-1.307915266052477e+01	"temp"	2.820000000000000e+01	3.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	5.000000000000000e+00
"Cr(OH)3"	6.244343414954883e-09	"Cr(OH)2+"	6.100247315368880e-09	"Cr(OH)4-"	5.736636696306745e-10	"pH"	8.336683400000000e+00	"pe"	-1.760367169893233e+00	"PO2"	-5.587939700000000e+01	"PH2"	-1.307915255874116e+01	"temp"	2.820000000000000e+01	3.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	5.000000000000000e+00
"Cr(OH)2+"	6.261872206978130e-09	"Cr(OH)3"	6.118302167587470e-09	"Cr(OH)4-"	5.368004866490482e-10	"pH"	8.316582900000000e+00	"pe"	-1.840769118998386e+00	"PO2"	-5.628140700000000e+01	"PH2"	-1.287814766053085e+01	"temp"	2.820000000000000e+01	3.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	5.000000000000000e+00
"Cr(OH)3"	6.244343574562891e-09	"Cr(OH)2+"	6.100247172650360e-09	"Cr(OH)4-"	5.736636561940929e-10	"pH"	8.336683400000000e+00	"pe"	-1.860869669890316e+00	"PO2"	-5.628140700000000e+01	"PH2"	-1.287814755874699e+01	"temp"	2.820000000000000e+01	3.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	5.000000000000000e+00
"Cr(OH)2+"	6.261872108588136e-09	"Cr(OH)3"	6.118302276933872e-09	"Cr(OH)4-"	5.368004782044624e-10	"pH"	8.316582900000000e+00	"pe"	-1.941271618996347e+00	"PO2"	-5.668341699999999e+01	"PH2"	-1.267714266053493e+01	"temp"	2.820000000000000e+01	3.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	5.000000000000000e+00
"Cr(OH)3"	6.244343681371060e-09	"Cr(OH)2+"	6.100247077144435e-09	"Cr(OH)4-"	5.736636472024688e-10	"pH"	8.336683400000000e+00	"pe"	-1.961372169888365e+00	"PO2"	-5.668341700000001e+01	"PH2"	-1.267714255875090e+01	"temp"	2.820000000000000e+01	3.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	5.000000000000000e+00
"Cr(OH)2+"	6.261872044091402e-09	"Cr(OH)3"	6.118302348612683e-09	"Cr(OH)4-"	5.368004726688666e-10	"pH"	8.316582900000000e+00	"pe"	-2.041774118995013e+00	"PO2"	-5.708542700000000e+01	"PH2"	-1.247613766053760e+01	"temp"	2.820000000000000e+01	3.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	5.000000000000000e+00
"Cr(OH)3"	6.244343751317572e-09	"Cr(OH)2+"	6.100247014599439e-09	"Cr(OH)4-"	5.736636413140307e-10	"pH"	8.336683400000000e+00	"pe"	-2.061874669887088e+00	"PO2"	-5.708542700000000e+01	"PH2"	-1.247613755875345e+01	"temp"	2.820000000000000e+01	3.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	5.000000000000000e+00
"Cr(OH)2+"	6.261872002421043e-09	"Cr(OH)3"	6.118302394923264e-09	"Cr(OH)4-"	5.368004690924035e-10	"pH"	8.316582900000000e+00	"pe"	-2.142276618994150e+00	"PO2"	-5.748743700000000e+01	"PH2"	-1.227513266053933e+01	"temp"	2.820000000000000e+01	3.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	5.000000000000000e+00
"Cr(OH)3"	6.244343796479880e-09	"Cr(OH)2+"	6.100246974216072e-09	"Cr(OH)4-"	5.736636375120383e-10	"pH"	8.336683400000000e+00	"pe"	-2.162377169886264e+00	"PO2"	-5.748743700000000e+01	"PH2"	-1.227513255875510e+01	"temp"	2.820000000000000e+01	3.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	5.000000000000000e+00
"Cr(OH)2+"	6.261871975747994e-09	"Cr(OH)3"	6.118302424566341e-09	"Cr(OH)4-"	5.368004668031165e-10	"pH"	8.316582900000000e+00	"pe"	-2.242779118993599e+00	"PO2"	-5.788944699999999e+01	"PH2"	-1.207412766054043e+01	"temp"	2.820000000000000e+01	3.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	5.000000000000000e+00
"Cr(OH)3"	6.244343825375754e-09	"Cr(OH)2+"	6.100246948377769e-09	"Cr(OH)4-"	5.736636350794483e-10	"pH"	8.336683400000000e+00	"pe"	-2.262879669885737e+00	"PO2"	-5.788944700000000e+01	"PH2"	-1.207412755875615e+01	"temp"	2.820000000000000e+01	3.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	5.000000000000000e+00
"Cr(OH)2+"	6.261871958773332e-09	"Cr(OH)3"	6.118302443431107e-09	"Cr(OH)4-"	5.368004653462360e-10	"pH"	8.316582900000000e+00	"pe"	-2.343281618993251e+00	"PO2"	-5.829145700000000e+01	"PH2"	-1.187312266054112e+01	"temp"	2.820000000000000e+01	3.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	5.000000000000000e+00
"Cr(OH)3"	6.244343843759358e-09	"Cr(OH)2+"	6.100246931939249e-09	"Cr(OH)4-"	5.736636335318174e-10	"pH"	8.336683400000000e+00	"pe"	-2.363382169885404e+00	"PO2"	-5.829145699999999e+01	"PH2"	-1.187312255875682e+01	"temp"	2.820000000000000e+01	3.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	5.000000000000000e+00
"Cr(OH)2+"	6.261871948006320e-09	"Cr(OH)3"	6.118302455396886e-09	"Cr(OH)4-"	5.368004644221466e-10	"pH"	8.316582900000000e+00	"pe"	-2.443784118993030e+00	"PO2"	-5.869346700000000e+01	"PH2"	-1.167211766054157e+01	"temp"	2.820000000000000e+01	3.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	5.000000000000000e+00
"Cr(OH)3"	6.244343855417025e-09	"Cr(OH)2+"	6.100246921515166e-09	"Cr(OH)4-"	5.736636325504330e-10	"pH"	8.336683400000000e+00	"pe"	-2.463884669885193e+00	"PO2"	-5.869346700000000e+01	"PH2"	-1.167211755875724e+01	"temp"	2.820000000000000e+01	3.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	5.000000000000000e+00
"Cr(OH)2+"	6.261871941185177e-09	"Cr(OH)3"	6.118302462977382e-09	"Cr(OH)4-"	5.368004638367329e-10	"pH"	8.316582900000000e+00	"pe"	-2.544286618992894e+00	"PO2"	-5.909547700000000e+01	"PH2"	-1.147111266054184e+01	"temp"	2.820000000000000e+01	3.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	5.000000000000000e+00
"Cr(OH)3"	6.244343862799972e-09	"Cr(OH)2+"	6.100246914913399e-09	"Cr(OH)4-"	5.736636319289052e-10	"pH"	8.336683400000000e+00	"pe"	-2.564387169885064e+00	"PO2"	-5.909547700000000e+01	"PH2"	-1.147111255875750e+01	"temp"	2.820000000000000e+01	3.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	5.000000000000000e+00
"Cr(OH)2+"	6.261871936858733e-09	"Cr(OH)3"	6.118302467785642e-09	"Cr(OH)4-"	5.368004634654324e-10	"pH"	8.316582900000000e+00	"pe"	-2.644789118992811e+00	"PO2"	-5.949748700000000e+01	"PH2"	-1.127010766054200e+01	"temp"	2.820000000000000e+01	3.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	5.000000000000000e+00
"Cr(OH)3"	6.244343867480355e-09	"Cr(OH)2+"	6.100246910728192e-09	"Cr(OH)4-"	5.736636315349130e-10	"pH"	8.336683400000000e+00	"pe"	-2.664889669884984e+00	"PO2"	-5.949748700000000e+01	"PH2"	-1.127010755875766e+01	"temp"	2.820000000000000e+01	3.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	5.000000000000000e+00
"Cr(OH)2+"	6.261871934099792e-09	"Cr(OH)3"	6.118302470851874e-09	"Cr(OH)4-"	5.368004632286953e-10	"pH"	8.316582900000000e+00	"pe"	-2.745291618992764e+00	"PO2"	-5.989949700000000e+01	"PH2"	-1.106910266054210e+01	"temp"	2.820000000000000e+01	3.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	5.000000000000000e+00
"Cr(OH)3"	6.244343870461848e-09	"Cr(OH)2+"	6.100246908062344e-09	"Cr(OH)4-"	5.736636312839813e-10	"pH"	8.336683400000000e+00	"pe"	-2.765392169884938e+00	"PO2"	-5.989949700000000e+01	"PH2"	-1.106910255875775e+01	"temp"	2.820000000000000e+01	3.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	5.000000000000000e+00
"Cr(OH)2+"	6.261871932316119e-09	"Cr(OH)3"	6.118302472835018e-09	"Cr(OH)4-"	5.368004630756843e-10	"pH"	8.316582900000000e+00	"pe"	-2.845794368992743e+00	"PO2"	-6.030150800000000e+01	"PH2"	-1.086809716054214e+01	"temp"	2.820000000000000e+01	3.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	5.000000000000000e+00
"Cr(OH)3"	6.244343872385421e-09	"Cr(OH)2+"	6.100246906342949e-09	"Cr(OH)4-"	5.736636311221778e-10	"pH"	8.336683400000000e+00	"pe"	-2.865894919884918e+00	"PO2"	-6.030150800000000e+01	"PH2"	-1.086809705875779e+01	"temp"	2.820000000000000e+01	3.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	5.000000000000000e+00
"Cr(OH)2+"	6.261871931125733e-09	"Cr(OH)3"	6.118302474159850e-09	"Cr(OH)4-"	5.368004629736403e-10	"pH"	8.316582900000000e+00	"pe"	-2.946296868992746e+00	"PO2"	-6.070351800000000e+01	"PH2"	-1.066709216054213e+01	"temp"	2.820000000000000e+01	3.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	5.000000000000000e+00
"Cr(OH)3"	6.244343873663860e-09	"Cr(OH)2+"	6.100246905201452e-09	"Cr(OH)4-"	5.736636310148392e-10	"pH"	8.336683400000000e+00	"pe"	-2.966397419884918e+00	"PO2"	-6.070351800000000e+01	"PH2"	-1.066709205875779e+01	"temp"	2.820000000000000e+01	3.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	5.000000000000000e+00
"Cr(OH)2+"	6.261871930276323e-09	"Cr(OH)3"	6.118302475108228e-09	"Cr(OH)4-"	5.368004629009408e-10	"pH"	8.316582900000000e+00	"pe"	-3.046799368992769e+00	"PO2"	-6.110552800000000e+01	"PH2"	-1.046608716054209e+01	"temp"	2.820000000000000e+01	3.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	5.000000000000000e+00
"Cr(OH)3"	6.244343874569610e-09	"Cr(OH)2+"	6.100246904395401e-09	"Cr(OH)4-"	5.736636309391487e-10	"pH"	8.336683400000000e+00	"pe"	-3.066899919884938e+00	"PO2"	-6.110552800000001e+01	"PH2"	-1.046608705875775e+01	"temp"	2.820000000000000e+01	3.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	5.000000000000000e+00
"Cr(OH)2+"	6.261871929591499e-09	"Cr(OH)3"	6.118302475879078e-09	"Cr(OH)4-"	5.368004628425129e-10	"pH"	8.316582900000000e+00	"pe"	-3.147301868992823e+00	"PO2"	-6.150753800000000e+01	"PH2"	-1.026508216054198e+01	"temp"	2.820000000000000e+01	3.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	5.000000000000000e+00
"Cr(OH)3"	6.244343875293101e-09	"Cr(OH)2+"	6.100246903756622e-09	"Cr(OH)4-"	5.736636308793436e-10	"pH"	8.336683400000000e+00	"pe"	-3.167402419884987e+00	"PO2"	-6.150753800000000e+01	"PH2"	-1.026508205875765e+01	"temp"	2.820000000000000e+01	3.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	5.000000000000000e+00
"Cr(OH)2+"	6.261871928933030e-09	"Cr(OH)3"	6.118302476631184e-09	"Cr(OH)4-"	5.368004627865771e-10	"pH"	8.316582900000000e+00	"pe"	-3.247804368992929e+00	"PO2"	-6.190954800000000e+01	"PH2"	-1.006407716054177e+01	"temp"	2.820000000000000e+01	3.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	5.000000000000000e+00
"Cr(OH)3"	6.244343875984386e-09	"Cr(OH)2+"	6.100246903155869e-09	"Cr(OH)4-"	5.736636308233419e-10	"pH"	8.336683400000000e+00	"pe"	-3.267904919885083e+00	"PO2"	-6.190954800000000e+01	"PH2"	-1.006407705875746e+01	"temp"	2.820000000000000e+01	3.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	5.000000000000000e+00
"Cr(OH)2+"	6.261871928172496e-09	"Cr(OH)3"	6.118302477518225e-09	"Cr(OH)4-"	5.368004627223287e-10	"pH"	8.316582900000000e+00	"pe"	-3.348306868993120e+00	"PO2"	-6.231155800000000e+01	"PH2"	-9.863072160541385e+00	"temp"	2.820000000000000e+01	3.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	5.000000000000000e+00
"Cr(OH)3"	6.244343876785214e-09	"Cr(OH)2+"	6.100246902475596e-09	"Cr(OH)4-"	5.736636307602986e-10	"pH"	8.336683400000000e+00	"pe"	-3.368407419885258e+00	"PO2"	-6.231155800000001e+01	"PH2"	-9.863072058757110e+00	"temp"	2.820000000000000e+01	3.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	5.000000000000000e+00
